Sample.ID,Plant.ID,SpCode,LatinName,Layer,Life.Form,Harvest.Date,Processing.Date,Site,GPS.lat,GPS.long,Canopy,Rocks,Slope,Humus.depth,Reprod.stage,Veg.Ht,Reprod.Ht,Root.Loca,Min.Root.Loca,Max.Root.Loca,Storage.Organ,Nb.leaves,Nb.leaflets,Leaf.tot.area(cm2),Leaf.tot.wet.weight(g),Leaf.tot.dry.weight(g),Petiol.wet.weight(g),Petiol.dry.weight(g),Support.dry.weight(g),Reprod.dry.weight(g),Storage.dry.weight(g),Total.dry.weight(g),Lamina.thck(?m),Vein.thck(?m),LMA(g/cm2),LDMC(g/g),Leaf.Area(cm2),Leaf.Mass.Frac,Supp.Mass.Frac,Rep.Mass.Frac,Stor.Mass.Frac,Fine.Root.Diam(mm),SRL(cm/mg),Myc.Frac(sp.average),Note,
249,OSCL11,OSCL,Osmorhiza_claytonii,Understory,Forb,20-06-2016,21-06-2016,Mont Mégantic - Chalet,335295,5034754,ClosedF,no,flat,25,0,16.5,NA,0,0,0,rhizome,2,NA,100.3,0.94,0.143,0,0,0.069,0,0.077,0.289,88.13,203.67,0.0014,0.152,50.16,0.49,0.24,0,0.27,0.2318,32.187368,0.88,,
232,OSCL2,OSCL,Osmorhiza_claytonii,Understory,Forb,16-06-2016,17-06-2016,Mont Mégantic - Chalet,335247,5034879,ClosedF,yes,flat,25,3,39,43.5,1,1,1,rhizome,56,NA,371.7,3.4,0.561,0,0,0.543,0.0247,0.284,1.4127,93.08,239.67,0.0015,0.165,6.64,0.4,0.38,0.02,0.2,0.2512,12.664118,0.88,,
233,OSCL3,OSCL,Osmorhiza_claytonii,Understory,Forb,16-06-2016,17-06-2016,Mont Mégantic - Chalet,335191,5034899,ClosedF,no,midhill,25,3,24,25,0,0,0,rhizome,28,NA,124.6,1.06,0.184,0,0,0.133,0.0093,0.0851,0.4114,94.75,199,0.0015,0.174,4.45,0.45,0.32,0.02,0.21,0.2178,42.158808,0.88,,
230,OSCL4,OSCL,Osmorhiza_claytonii,Understory,Forb,16-06-2016,17-06-2016,Mont Mégantic - Chalet,335191,5034899,ClosedF,yes,midhill,25,0,19.5,NA,0,0,0,rhizome,18,NA,70.8,0.593,0.117,0,0,0.0787,0,0.0911,0.2868,93.83,204.67,0.0017,0.197,3.93,0.41,0.27,0,0.32,0.2187,37.191333,0.88,,
248,OSCL5,OSCL,Osmorhiza_claytonii,Understory,Forb,20-06-2016,21-06-2016,Mont Mégantic - Chalet,335295,5034754,ClosedF,yes,midhill,25,3,32,36,1,1,1,rhizome,5,NA,368.3,3.52,0.546,0,0,0.282,0.026,0.123,0.977,94.42,226.78,0.0015,0.155,73.65,0.56,0.29,0.03,0.13,0.2088,50.471726,0.88,,
251,OSCL6,OSCL,Osmorhiza_claytonii,Understory,Forb,20-06-2016,21-06-2016,Mont Mégantic - Chalet,335290,5034655,GapF,yes,flat,4,3/4,34,37,4,4,4,rhizome,5,NA,NA,1.81,0.35,0,0,0.295,0.039,0.16,0.844,86.17,205,NA,0.193,NA,0.41,0.35,0.05,0.19,0.2307,40.516835,0.88,,
244,OSCL7,OSCL,Osmorhiza_claytonii,Understory,Forb,20-06-2016,21-06-2016,Mont Mégantic - Chalet,335290,5034655,GapF,yes,flat,3,3/4,69,74,4,4,4,rhizome,19,NA,659.2,6.76,1.37,0,0,1.66,0.18,0.579,3.789,78.67,245.33,0.0021,0.203,34.7,0.36,0.44,0.05,0.15,0.1876,46.603232,0.88,,
250,OSCL8,OSCL,Osmorhiza_claytonii,Understory,Forb,20-06-2016,21-06-2016,Mont Mégantic - Chalet,335269,5034301,GapF,yes,flat,5,4,47,47.5,4,4,4,rhizome,6,NA,375.4,3.97,0.631,0,0,0.456,0.049,0.125,1.261,85.83,253.78,0.0017,0.159,62.57,0.5,0.36,0.04,0.1,0.2383,27.475412,0.88,,
271,OSCL9,OSCL,Osmorhiza_claytonii,Understory,Forb,21-06-2016,22-06-2016,Mont Mégantic - Chalet,335175,5034932,ClosedF,no,midhill,7,4,31,36.5,1,1,1,rhizome,6,NA,254.1,2.64,0.412,0,0,0.243,0.037,0.172,0.864,90.58,196.44,0.0016,0.156,42.34,0.48,0.28,0.04,0.2,0.234,29.308,0.88,,
464,OSVI2,OSVI,Ostrya_virginiana,Canopy,Tree,27-07-2016,28-07-2016,Mont Bellevue,271153,5028991,GapF,NA,midhill,NA,0,NA,NA,NA,NA,NA,none,44,NA,738.9,5.4,2.27,0.159,0.064,1.19,0,NA,3.5237,71.17,278.22,0.0032,0.42,16.79,0.66,0.34,0,NA,NA,NA,NA,,
501,OSVI3,OSVI,Ostrya_virginiana,Canopy,Tree,02-08-2016,03-08-2016,Mont Bellevue,NA,NA,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,67,NA,NA,9.55,4.28,0.248,0.127,3.7,0,NA,8.107,72.67,273.11,NA,0.45,NA,0.54,0.46,0,NA,NA,NA,NA,,
555,OSVI4,OSVI,Ostrya_virginiana,Canopy,Tree,11-08-2016,12-08-2016,Mont Bellevue,271191,5029125,GapM,no,midhill,NA,0,NA,NA,NA,NA,NA,none,36,NA,3305.1,4.58,1.96,0.124,0.05,2.08,0,NA,4.0898,60.08,204.67,0.0006,0.427,91.81,0.49,0.51,0,NA,NA,NA,NA,,
556,OSVI5,OSVI,Ostrya_virginiana,Canopy,Tree,11-08-2016,12-08-2016,Mont Bellevue,271191,5029125,GapM,no,midhill,NA,0,NA,NA,NA,NA,NA,none,146,NA,NA,11,5.52,0.187,0.107,8.13,0,NA,13.757,66.5,204,NA,0.503,NA,0.41,0.59,0,NA,NA,NA,NA,,
557,OSVI6,OSVI,Ostrya_virginiana,Canopy,Tree,11-08-2016,12-08-2016,Mont Bellevue,271191,5029125,GapM,no,midhill,NA,0,NA,NA,NA,NA,NA,none,84,NA,1164.2,6.55,2.96,0.016,0.07,2.82,0,NA,5.8501,64.25,249.56,0.0026,0.461,13.86,0.52,0.48,0,NA,NA,NA,NA,,
558,OSVI7,OSVI,Ostrya_virginiana,Canopy,Tree,11-08-2016,12-08-2016,Mont Bellevue,271191,5029125,GapM,no,midhill,NA,0,NA,NA,NA,NA,NA,none,74,NA,1499.3,7.7,3.44,0.184,0.09,3.33,0,NA,6.8598,62.83,196.67,0.0024,0.448,20.26,0.51,0.49,0,NA,NA,NA,NA,,
610,OSVI8,OSVI,Ostrya_virginiana,Canopy,Tree,25-08-2016,26-08-2016,Mont Bellevue,271419,5059367,OM,NA,bottomhill,NA,0,NA,NA,NA,NA,NA,none,85,NA,2201.6,11.94,5.12,0.407,0.136,4.42,0,NA,9.676,69.5,258.67,0.0024,0.426,25.9,0.54,0.46,0,NA,NA,NA,NA,,
134,OXMO1,OXMO,Oxalis_montana,Understory,Forb,30-05-2016,31-05-2016,Johnville,285256,5024815,ClosedR,no,flat,25,0,5,NA,0,0,0,rhizome,3,NA,3.9,0.043,0.003,0,0,0.0016,0,0.103,0.1076,115.08,133,0.0008,0.07,1.32,0.03,0.01,0,0.96,0.1765,31.125313,0.58,,
147,OXMO10,OXMO,Oxalis_montana,Understory,Forb,31-05-2016,01-06-2016,Johnville,285256,5024815,ClosedM,no,flat,19,0,6,NA,0,0,0,rhizome,3,NA,7.1,0.078,0.007,0,0,0.0023,0,0.019,0.0287,123.33,148.33,0.001,0.095,2.37,0.26,0.08,0,0.66,NA,NA,0.58,Un autre plant sur rhyzome,
132,OXMO2,OXMO,Oxalis_montana,Understory,Forb,30-05-2016,31-05-2016,Johnville,285256,5024815,ClosedR,no,flat,25,0,6,NA,0,0,0,rhizome,3,NA,6.5,0.065,0.005,0,0,0.0025,0,0.0189,0.0262,115.92,137.17,0.0007,0.074,2.15,0.18,0.1,0,0.72,0.2091,23.2355,0.58,Deux autres plants sur rhyzome,
130,OXMO3,OXMO,Oxalis_montana,Understory,Forb,30-05-2016,31-05-2016,Johnville,285256,5024815,ClosedM,no,flat,25,0,4,NA,0,0,0,rhizome,3,NA,6.8,0.076,0.007,0,0,0.0016,0,0.0133,0.0216,134.75,165.5,0.001,0.088,2.28,0.31,0.07,0,0.62,0.2237,32.658382,0.58,Un autre plant sur rhyzome,
133,OXMO4,OXMO,Oxalis_montana,Understory,Forb,30-05-2016,31-05-2016,Johnville,285256,5024815,ClosedR,no,flat,25,0,6.5,NA,0,0,0,rhizome,3,NA,7.5,0.076,0.006,0,0,0.0009,0,0.0154,0.0227,120.08,139.83,0.0009,0.084,2.5,0.28,0.04,0,0.68,0.2046,31.239676,0.58,Un autre plant sur rhyzome,
131,OXMO5,OXMO,Oxalis_montana,Understory,Forb,30-05-2016,31-05-2016,Johnville,285256,5024815,ClosedR,no,flat,25,0,4.5,NA,0,0,0,rhizome,3,NA,8.4,0.102,0.007,0,0,0.0016,0,0.0285,0.0372,147.08,183.5,0.0008,0.07,2.81,0.19,0.04,0,0.77,0.2356,19.0875,0.58,Storage incomplet,
149,OXMO6,OXMO,Oxalis_montana,Understory,Forb,31-05-2016,01-06-2016,Johnville,285256,5024815,ClosedR,no,flat,17,0,4,NA,0,0,0,rhizome,3,NA,5.5,0.056,0.006,0,0,0.0014,0,0.214,0.2211,118.25,154.33,0.001,0.101,1.83,0.03,0.01,0,0.97,0.2238,23.890189,0.58,,
150,OXMO7,OXMO,Oxalis_montana,Understory,Forb,31-05-2016,01-06-2016,Johnville,285256,5024815,ClosedM,no,flat,3,0,8,NA,0,0,0,rhizome,3,NA,14,0.171,0.016,0,0,0.0046,0,0.0577,0.0778,146.25,187,0.0011,0.091,4.66,0.2,0.06,0,0.74,0.2469,17.962242,0.58,Deux autres plants sur rhyzome,
146,OXMO8,OXMO,Oxalis_montana,Understory,Forb,31-05-2016,01-06-2016,Johnville,285256,5024815,ClosedR,no,flat,25,0,3.5,NA,0,0,0,rhizome,3,NA,5.8,0.06,0.005,0,0,0.001,0,0.0142,0.0205,117.33,148.17,0.0009,0.088,1.95,0.26,0.05,0,0.69,0.2385,13.601679,0.58,,
148,OXMO9,OXMO,Oxalis_montana,Understory,Forb,31-05-2016,01-06-2016,Johnville,285256,5024815,ClosedR,no,flat,9,0,7,NA,0,0,0,rhizome,3,NA,9.2,0.099,0.008,0,0,0.0033,0,0.0456,0.0572,123.83,155,0.0009,0.084,3.06,0.15,0.06,0,0.8,0.2046,27.33082,0.58,,
379,PHCO1,PHCO,Phegopteris_connectilis,Understory,Fern,05-07-2016,06-07-2016,Mont Bellevue,284364,5025015,ClosedF,no,flat,8,0,20,NA,1,1,1,rhizome,34,NA,105.3,1.13,0.237,0,0,0.0391,0,0,0.2761,41.08,100.11,0.0023,0.21,3.1,0.86,0.14,0,0,0.2252,13.621119,0.89,,
404,PHCO10,PHCO,Phegopteris_connectilis,Understory,Fern,11-07-2016,12-07-2016,Mont Bellevue,271431,5029083,ClosedF,yes,midhill,2,0,15.5,NA,0,0,0,rhizome,37,NA,81.1,0.798,0.147,0,0,0.0243,0,0,0.1713,66.67,116,0.0018,0.184,2.19,0.86,0.14,0,0,0.2481,9.897572,0.89,,
381,PHCO2,PHCO,Phegopteris_connectilis,Understory,Fern,05-07-2016,06-07-2016,Mont Bellevue,284364,5025015,ClosedF,no,flat,25,0,21,NA,0,0,0,rhizome,37,NA,101.5,1.08,0.216,0,0,0.0663,0,0,0.2823,64.08,152,0.0021,0.2,2.74,0.77,0.23,0,0,0.2066,16.309021,0.89,,
380,PHCO3,PHCO,Phegopteris_connectilis,Understory,Fern,05-07-2016,06-07-2016,Mont Bellevue,284364,5025015,GapM,no,flat,25,0,15,NA,0,0,0,rhizome,31,NA,74.4,0.762,0.156,0,0,0.0336,0,0,0.1896,63,157.89,0.0021,0.205,2.4,0.82,0.18,0,0,0.0987,21.677059,0.89,,
388,PHCO4,PHCO,Phegopteris_connectilis,Understory,Fern,07-07-2016,08-07-2016,Mont Bellevue,271273,5029348,GapM,no,flat,0,4,16.5,NA,4,4,4,rhizome,43,NA,74.8,0.738,0.128,0,0,0.02,0,0,0.148,46.17,119.56,0.0017,0.173,1.74,0.86,0.14,0,0,0.2379,11.451223,0.89,,
392,PHCO5,PHCO,Phegopteris_connectilis,Understory,Fern,07-07-2016,08-07-2016,Mont Bellevue,271325,5029299,GapF,no,flat,0,0,18.5,NA,4,4,4,rhizome,35,NA,76.8,0.721,0.163,0,0,0.0358,0,0,0.1988,54.33,145.33,0.0021,0.226,2.2,0.82,0.18,0,0,0.2128,11.923842,0.89,,
393,PHCO6,PHCO,Phegopteris_connectilis,Understory,Fern,07-07-2016,08-07-2016,Mont Bellevue,271362,5029244,ClosedR,no,bottomhill,0,0,16,NA,4,4,4,rhizome,27,NA,76.6,0.675,0.104,0,0,0.0209,0,0,0.1249,45.75,115.11,0.0014,0.154,2.84,0.83,0.17,0,0,0.2384,11.924696,0.89,,
400,PHCO7,PHCO,Phegopteris_connectilis,Understory,Fern,07-07-2016,08-07-2016,Mont Bellevue,271362,5029244,ClosedM,no,flat,2,0,28,NA,4,4,4,rhizome,39,NA,137.9,1.32,0.211,0,0,0.0509,0,0,0.2619,79.42,190.89,0.0015,0.16,3.54,0.81,0.19,0,0,0.2298,11.57715,0.89,,
407,PHCO8,PHCO,Phegopteris_connectilis,Understory,Fern,11-07-2016,12-07-2016,Mont Bellevue,271431,5029083,ClosedF,yes,midhill,8,0,16.5,NA,0,0,0,rhizome,42,NA,122.3,1.61,0.245,0,0,0.0113,0,0,0.2563,73.92,143.56,0.002,0.152,2.91,0.96,0.04,0,0,0.217,13.602706,0.89,,
410,PHCO9,PHCO,Phegopteris_connectilis,Understory,Fern,11-07-2016,12-07-2016,Mont Bellevue,271431,5029083,ClosedF,no,midhill,12,0,13,NA,0,0,0,rhizome,37,NA,98.4,0.957,0.185,0,0,0.0287,0,0,0.2137,71.5,158.63,0.0019,0.193,2.66,0.87,0.13,0,0,0.3006,16.549877,0.89,,
602,PIGL1,PIGL,Picea_glauca,Canopy,Tree,17-08-2016,18-08-2016,Johnville,284412,5025291,GapM,NA,flat,NA,0,NA,NA,NA,NA,NA,none,NA,NA,1871.9,68.8,32.4,0,0,19.8,0,NA,52.2,671.9,NA,0.0173,0.471,NA,0.62,0.38,0,NA,NA,NA,NA,ici 50 cm ont été utilisés pour les traits ,
621,PIGL2,PIGL,Picea_glauca,Canopy,Tree,30-08-2016,31-08-2016,Johnville,284419,5025327,OM,NA,bottomhill,NA,0,NA,NA,NA,NA,NA,none,NA,NA,148.1,5.9,2.59,0,0,0.889,0,NA,3.479,544.3,NA,0.0175,0.439,NA,0.74,0.26,0,NA,NA,NA,NA,seulement 10 cm du rameau principal sont utilisés pour les traits morphologiques,
627,PIGL3,PIGL,Picea_glauca,Canopy,Tree,01-09-2016,02-09-2016,Johnville,284401,5025313,OF,NA,bottomhill,NA,0,NA,NA,NA,NA,NA,none,NA,NA,253.9,11.4,5.1,0,0,1.24,0,NA,6.34,632.6,NA,0.0201,0.447,NA,0.8,0.2,0,NA,NA,NA,NA,seulement 10 cm du rameau principal sont utilisés pour les traits morphologiques,
628,PIGL4,PIGL,Picea_glauca,Canopy,Tree,31-08-2016,02-09-2016,Johnville,284401,5025313,OF,NA,bottomhill,NA,0,NA,NA,NA,NA,NA,none,NA,NA,208.5,9.15,4.31,0,0,0.708,0,NA,5.018,669.4,NA,0.0207,0.471,NA,0.86,0.14,0,NA,NA,NA,NA,seulement 10 cm du rameau principal sont utilisés pour les traits morphologiques,
629,PIGL5,PIGL,Picea_glauca,Canopy,Tree,01-09-2016,02-09-2016,Johnville,284401,5025313,OF,NA,bottomhill,NA,0,NA,NA,NA,NA,NA,none,NA,NA,161.5,7.52,3.28,0,0,0.766,0,NA,4.046,707.6,NA,0.0203,0.436,NA,0.81,0.19,0,NA,NA,NA,NA,seulement 10 cm du rameau principal sont utilisés pour les traits morphologiques,
630,PIGL6,PIGL,Picea_glauca,Canopy,Tree,31-08-2016,02-09-2016,Johnville,284401,5025313,OF,NA,bottomhill,NA,0,NA,NA,NA,NA,NA,none,NA,NA,92.7,4.89,2.18,0,0,0.327,0,NA,2.507,744.3,NA,0.0235,0.446,NA,0.87,0.13,0,NA,NA,NA,NA,seulement 10 cm du rameau principal sont utilisés pour les traits morphologiques,
631,PIGL7,PIGL,Picea_glauca,Canopy,Tree,01-09-2016,02-09-2016,Johnville,284415,5025382,OM,NA,flat,NA,0,NA,NA,NA,NA,NA,none,NA,NA,131.9,4.8,2.06,0,0,0.654,0,NA,2.714,683.9,NA,0.0156,0.429,NA,0.76,0.24,0,NA,NA,NA,NA,seulement 10 cm du rameau principal sont utilisés pour les traits morphologiques,
632,PIGL8,PIGL,Picea_glauca,Canopy,Tree,31-08-2016,02-09-2016,Johnville,284416,5025382,OM,NA,flat,NA,0,NA,NA,NA,NA,NA,none,NA,NA,190.3,8.36,3.44,0,0,1.38,0,NA,4.82,619.4,NA,0.0181,0.411,NA,0.71,0.29,0,NA,NA,NA,NA,seulement 10 cm du rameau principal sont utilisés pour les traits morphologiques,
107,PIST1,PIST,Pinus_strobus,Canopy,Tree,24-05-2016,25-05-2016,Johnville,285106,5024358,ClosedM,no,flat,NA,0,NA,NA,NA,NA,NA,none,NA,NA,43,0.754,0.365,0,0,NA,0,NA,0.365,301.25,NA,0.0085,0.484,NA,1,NA,0,NA,NA,NA,NA,,
137,PIST2,PIST,Pinus_strobus,Canopy,Tree,30-05-2016,31-05-2016,Johnville,284516,5024946,NA,no,flat,NA,0,NA,NA,NA,NA,NA,none,NA,NA,35.3,0.833,0.421,0,0,NA,0,NA,0.421,347.13,NA,0.0119,0.505,NA,1,NA,0,NA,NA,NA,NA,,
138,PIST3,PIST,Pinus_strobus,Canopy,Tree,30-05-2016,31-05-2016,Johnville,284516,5024946,NA,no,flat,NA,0,NA,NA,NA,NA,NA,none,NA,NA,25.9,0.668,0.359,0,0,NA,0,NA,0.359,353.25,NA,0.0139,0.537,NA,1,NA,0,NA,NA,NA,NA,,
139,PIST4,PIST,Pinus_strobus,Canopy,Tree,30-05-2016,31-05-2016,Johnville,284516,5024946,NA,no,flat,NA,0,NA,NA,NA,NA,NA,none,NA,NA,28.7,0.641,0.333,0,0,NA,0,NA,0.333,353,NA,0.0116,0.52,NA,1,NA,0,NA,NA,NA,NA,,
141,PIST5,PIST,Pinus_strobus,Canopy,Tree,31-05-2016,01-06-2016,Johnville,285279,5024561,ClosedR,no,flat,NA,0,NA,NA,NA,NA,NA,none,NA,NA,30.1,0.605,0.324,0,0,NA,0,NA,0.324,307.25,NA,0.0108,0.536,NA,1,NA,0,NA,NA,NA,NA,,
142,PIST6,PIST,Pinus_strobus,Canopy,Tree,31-05-2016,01-06-2016,Johnville,285279,5024561,ClosedR,no,flat,NA,0,NA,NA,NA,NA,NA,none,NA,NA,29.5,0.51,0.241,0,0,NA,0,NA,0.241,277.63,NA,0.0082,0.473,NA,1,NA,0,NA,NA,NA,NA,,
143,PIST7,PIST,Pinus_strobus,Canopy,Tree,31-05-2016,01-06-2016,Johnville,285279,5024561,ClosedR,no,flat,NA,0,NA,NA,NA,NA,NA,none,NA,NA,32.9,0.783,0.415,0,0,NA,0,NA,0.415,344.38,NA,0.0126,0.53,NA,1,NA,0,NA,NA,NA,NA,,
144,PIST8,PIST,Pinus_strobus,Canopy,Tree,31-05-2016,01-06-2016,Johnville,285279,5024561,ClosedR,no,flat,NA,0,NA,NA,NA,NA,NA,none,NA,NA,33.5,0.841,0.464,0,0,NA,0,NA,0.464,319,NA,0.0139,0.552,NA,1,NA,0,NA,NA,NA,NA,,
563,POBA1,POBA,Populus_balsamifera,Canopy,Tree,15-08-2016,16-08-2016,Johnville,284448,5025120,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,39,NA,1160.5,16.5,7.41,2.36,0.869,8.32,0,NA,16.599,157.17,389.89,0.0071,0.439,29.76,0.5,0.5,0,NA,NA,NA,NA,,
568,POBA2,POBA,Populus_balsamifera,Canopy,Tree,15-08-2016,16-08-2016,Johnville,284864,5025056,GapF,no,flat,NA,0,NA,NA,NA,NA,NA,none,38,NA,615.8,8.01,2.7,0.681,0.186,3.15,0,NA,6.036,138.75,277.11,0.0047,0.332,16.21,0.48,0.52,0,NA,NA,NA,NA,,
571,POBA3,POBA,Populus_balsamifera,Canopy,Tree,15-08-2016,16-08-2016,Johnville,284558,5024936,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,46,NA,1120.5,21.5,8.79,2.09,0.857,9.59,0,NA,19.237,162.08,339.22,0.0086,0.409,24.36,0.5,0.5,0,NA,NA,NA,NA,,
566,POBA4,POBA,Populus_balsamifera,Canopy,Tree,15-08-2016,16-08-2016,Johnville,284558,5024936,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,41,NA,758.3,12.3,5.48,1.34,0.537,11.3,0,NA,17.317,161.83,351.89,0.0079,0.441,18.49,0.35,0.65,0,NA,NA,NA,NA,,
567,POBA5,POBA,Populus_balsamifera,Canopy,Tree,15-08-2016,16-08-2016,Johnville,284612,5024884,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,45,NA,882.4,17.8,7.84,2.11,0.832,7.02,0,NA,15.692,178.17,315.56,0.0098,0.436,19.61,0.55,0.45,0,NA,NA,NA,NA,,
569,POBA6,POBA,Populus_balsamifera,Canopy,Tree,15-08-2016,16-08-2016,Johnville,284612,5024884,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,34,NA,795.6,14.4,7.19,1.53,0.692,4.11,0,NA,11.992,153.08,370.22,0.0099,0.495,23.4,0.66,0.34,0,NA,NA,NA,NA,,
570,POBA7,POBA,Populus_balsamifera,Canopy,Tree,15-08-2016,16-08-2016,Johnville,284612,5024884,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,63,NA,1167.1,21.1,10.9,2.37,1.1,5.81,0,NA,17.81,143.08,334,0.0103,0.511,18.53,0.67,0.33,0,NA,NA,NA,NA,,
182,POGR1,POGR,Populus_grandidentata,Canopy,Tree,06-06-2016,07-06-2016,Johnville,285106,5024358,ClosedM,no,flat,NA,0,NA,NA,NA,NA,NA,none,8,NA,240.5,2.71,0.597,0,0,0.0849,0,NA,0.6819,111.5,451.11,0.0025,0.22,30.06,0.88,0.12,0,NA,NA,NA,NA,,
457,POGR2,POGR,Populus_grandidentata,Canopy,Tree,26-07-2016,27-07-2016,Mont Bellevue,284608,5024925,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,16,NA,388.8,6.11,2.77,0.883,0.299,1.22,0,NA,4.289,140.58,384.33,0.0079,0.439,24.3,0.72,0.28,0,NA,NA,NA,NA,,
459,POGR3,POGR,Populus_grandidentata,Canopy,Tree,26-07-2016,27-07-2016,Mont Bellevue,284608,5024925,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,44,NA,615.9,6.95,4.08,1.54,0.58,1.18,0,NA,5.84,108.83,316.33,0.0076,0.549,14,0.8,0.2,0,NA,NA,NA,NA,,
460,POGR4,POGR,Populus_grandidentata,Canopy,Tree,26-07-2016,27-07-2016,Mont Bellevue,284608,5024925,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,60,NA,1385.4,20.4,10.2,2.68,0.964,4.68,0,NA,15.844,134.5,305.89,0.0081,0.484,23.09,0.7,0.3,0,NA,NA,NA,NA,,
509,POGR5,POGR,Populus_grandidentata,Canopy,Tree,03-08-2016,04-08-2016,Mont Bellevue,271267,5029264,GapF,NA,bottomhill,NA,0,NA,NA,NA,NA,NA,none,94,NA,3450.5,46.7,22.2,7.82,3.23,15.3,0,NA,40.73,131.58,384.56,0.0074,0.466,36.71,0.62,0.38,0,NA,NA,NA,NA,,
510,POGR6,POGR,Populus_grandidentata,Canopy,Tree,03-08-2016,04-08-2016,Mont Bellevue,271265,5029248,GapF,NA,bottomhill,NA,0,NA,NA,NA,NA,NA,none,133,NA,2913.1,41.9,19.9,6.57,2.45,14.4,0,NA,36.75,142.42,394.44,0.0077,0.461,21.9,0.61,0.39,0,NA,NA,NA,NA,,
511,POGR7,POGR,Populus_grandidentata,Canopy,Tree,03-08-2016,04-08-2016,Mont Bellevue,271265,5029248,GapF,NA,bottomhill,NA,0,NA,NA,NA,NA,NA,none,59,NA,1074.7,13.9,6.34,2.66,1.03,6.62,0,NA,13.99,122.33,300.22,0.0069,0.445,18.21,0.53,0.47,0,NA,NA,NA,NA,,
512,POGR8,POGR,Populus_grandidentata,Canopy,Tree,03-08-2016,04-08-2016,Mont Bellevue,271265,5029248,GapF,NA,bottomhill,NA,0,NA,NA,NA,NA,NA,none,102,NA,2523.4,29.7,13.4,4.76,1.82,14.4,0,NA,29.62,127.75,340.78,0.006,0.442,24.74,0.51,0.49,0,NA,NA,NA,NA,,
639,POGR9,POGR,Populus_grandidentata,Canopy,Tree,06-09-2016,07-09-2016,Johnville,284511,5025091,OM,NA,flat,NA,4,NA,NA,NA,NA,NA,none,42,NA,1186.1,12.1,6.72,1.87,0.676,5.21,0,NA,12.606,103.42,335.56,0.0062,0.529,28.24,0.59,0.41,0,NA,NA,NA,NA,,
155,POPU1,POPU,Polygonatum_pubescens,Understory,Forb,01-06-2016,02-06-2016,Johnville,284904,5024451,ClosedF,yes,tophill,17,3,29,27.5,0,0,0,rhizome,10,NA,103,1.07,0.162,0,0,0.124,0.0179,0.519,0.8229,98.17,231.11,0.0016,0.151,10.3,0.2,0.15,0.02,0.63,0.5567,5.851065,0.82,,
185,POPU10,POPU,Polygonatum_pubescens,Understory,Forb,07-06-2016,08-06-2016,Johnville,284847,5024836,ClosedF,yes,tophill,9,0,17,NA,1,1,1,rhizome,5,NA,47.5,0.533,0.097,0,0,0.0351,0,0.208,0.3398,115.75,312.44,0.002,0.181,9.5,0.28,0.1,0,0.61,0.3223,12.568086,0.82,,
154,POPU2,POPU,Polygonatum_pubescens,Understory,Forb,01-06-2016,02-06-2016,Johnville,284904,5024451,ClosedF,yes,tophill,19,3,25.5,23.5,0,0,0,rhizome,8,NA,90.8,0.998,0.173,0,0,0.105,0.0101,0.541,0.8291,108.58,233.67,0.0019,0.173,11.35,0.21,0.13,0.01,0.65,0.3228,13.166324,0.82,,
167,POPU3,POPU,Polygonatum_pubescens,Understory,Forb,02-06-2016,03-06-2016,Johnville,284553,5025023,ClosedM,no,flat,25,3,23.5,20.5,0,0,0,rhizome,12,NA,201.9,2.14,0.345,0,0,0.16,0.0514,1.49,2.0464,106,209.56,0.0017,0.161,16.82,0.17,0.08,0.03,0.73,0.361,10.664176,0.82,,
169,POPU4,POPU,Polygonatum_pubescens,Understory,Forb,02-06-2016,03-06-2016,Johnville,284419,5025048,ClosedF,no,flat,5,0,17,NA,1,1,1,rhizome,6,NA,72.7,0.762,0.141,0,0,0.0455,0,0.19,0.3765,109.58,267.22,0.0019,0.185,12.11,0.37,0.12,0,0.5,0.3224,13.174465,0.82,Rhyzome incomplet,
116,POPU5,POPU,Polygonatum_pubescens,Understory,Forb,25-05-2016,26-05-2016,Johnville,284770,5024821,ClosedF,no,midhill,4,2,20,17,2,2,2,rhizome,9,NA,85.1,0.897,0.136,0,0,0.0602,0.0272,0.312,0.5354,112,205,0.0016,0.152,9.46,0.25,0.11,0.05,0.58,0.3393,11.732554,0.82,,
118,POPU6,POPU,Polygonatum_pubescens,Understory,Forb,25-05-2016,26-05-2016,Johnville,284770,5024821,ClosedM,no,bottomhill,9,2,21.5,18,2,2,2,rhizome,8,NA,106.9,1.22,0.175,0,0,0.0682,0.0111,0.33,0.5843,106.67,229,0.0016,0.143,13.36,0.3,0.12,0.02,0.56,0.3566,11.880489,0.82,,
